model,alpha,scenario,budget_pct,seed,yield_kg_ha,pct_mpc,mean_abs_du,water_used_mm,drought_days,waterlog_days,spatial_equity_cv
a3_1p00,0.7,moderate,100,0,3811.0374949017983,102.49039886711992,1.014478665105761,423.5155810172834,12.046153846153846,14.946153846153846,0.008906443587131855
a3_1p00,0.7,wet,70,0,3699.4792699567024,98.55445404110702,1.3576194653567915,302.09009290184343,28.73076923076923,14.984615384615385,0.008972206360825146
a3_1p00,0.7,wet,85,0,3716.5124607949383,99.29789228625798,1.381151077093426,322.85971056740294,13.538461538461538,30.630769230769232,0.005926089839831789
a3_1p00,0.7,wet,100,0,3667.9047242781053,97.5841586303767,1.3736260302144154,341.04824046547714,4.315384615384615,47.0,0.00977887160227981
a3_1p00,1.0,dry,70,0,3570.3152533280495,94.79695358181533,1.9098114231813017,338.7999999999999,53.46153846153846,6.953846153846154,0.043254782134176835
a3_1p00,1.0,dry,85,0,3985.6657987057542,97.94922102377424,2.418525874685594,411.39999999999986,33.95384615384615,9.946153846153846,0.013392254410611109
a3_1p00,1.0,dry,100,0,4157.9097152680715,100.30848597223849,2.273163287516023,479.99382796746033,13.946153846153846,8.038461538461538,0.0065297431717027885
a3_1p00,1.0,moderate,70,0,3437.716560395922,95.18176455366039,1.5796178275127475,338.8000000000001,43.89230769230769,6.684615384615385,0.019001449018109365
a3_1p00,1.0,moderate,85,0,3689.5008000361368,99.04500811620055,1.5205789060496966,398.5209894033579,25.2,9.330769230769231,0.008994103930061736
a3_1p00,1.0,moderate,100,0,3809.7046517903595,102.45455465873798,1.4406277168853625,422.8107352192585,12.884615384615385,14.761538461538462,0.009085876490025853
a3_1p00,1.0,wet,70,0,3691.5590038774485,98.3434574541981,2.034279925408571,300.7082529764909,28.415384615384614,15.446153846153846,0.008587808318018544
a3_1p00,1.0,wet,85,0,3707.094899894107,99.046273609395,2.0871535622555277,321.6151117361509,14.284615384615385,30.884615384615383,0.005675246194235284
a3_1p00,1.0,wet,100,0,3661.5914459972346,97.41619463034138,2.109065951511613,340.79237498870265,5.561538461538461,47.36923076923077,0.009566418076889125
a3_1p15,0.1,dry,70,0,3751.031102516838,99.5952166906764,0.30503240998873205,338.7999999999999,40.6,13.361538461538462,0.030343506221891782
a3_1p15,0.1,dry,85,0,4065.447441858263,99.90988461009967,0.32833441639648375,411.4,20.66923076923077,21.46923076923077,0.0039947559143719506
a3_1p15,0.1,dry,100,0,4187.179870707525,101.01462082781804,0.26330686984334806,472.55510295163214,15.638461538461538,16.615384615384617,0.006344916712740859
a3_1p15,0.1,moderate,70,0,3613.596547188181,100.051441037586,0.29702414166972674,338.79999999999995,40.33846153846154,2.792307692307692,0.03023416691202516
a3_1p15,0.1,moderate,85,0,3770.6406087183855,101.22321417849537,0.2723879450199852,411.39999999999975,11.569230769230769,9.192307692307692,0.011757702554916427
a3_1p15,0.1,moderate,100,0,3770.412052056301,101.3978570469572,0.22680640859683227,437.2124740639475,17.138461538461538,13.715384615384615,0.010087727348513766
a3_1p15,0.1,wet,70,0,3619.3236052290017,96.41910006313135,0.3359817448723029,314.8137817602936,27.915384615384614,26.476923076923075,0.0078045536111073
a3_1p15,0.1,wet,85,0,3603.6663452146386,96.28286635858532,0.3221624074535788,327.69406409080995,24.476923076923075,28.876923076923077,0.008388986613280467
a3_1p15,0.1,wet,100,0,3597.494008755809,95.71089011625018,0.32242896442830565,334.8808427956602,22.29230769230769,33.315384615384616,0.007838453291628638
a3_1p15,0.2,dry,70,0,3759.0567178458996,99.80830820496365,0.5158307756512146,338.8000000000001,36.93076923076923,12.038461538461538,0.04002558049178654
a3_1p15,0.2,dry,85,0,4096.49684798144,100.67293532649529,0.5592570280588544,411.4,14.653846153846153,18.06923076923077,0.0040801319585911655
a3_1p15,0.2,dry,100,0,4195.574981734077,101.21715068880803,0.4900022466335209,471.641013788504,10.830769230769231,11.953846153846154,0.0062630932836318255
a3_1p15,0.2,moderate,70,0,3601.8499697741936,99.7262077188738,0.5082860225480385,338.8,40.215384615384615,4.269230769230769,0.031096001596162187
a3_1p15,0.2,moderate,85,0,3772.3395737443725,101.26882305999673,0.4736147042146686,411.40000000000003,10.669230769230769,9.038461538461538,0.011266283669018074
