pool,alpha,scenario,budget_pct,seed,yield_kg_ha,pct_mpc,mean_abs_du,water_used_mm,drought_days,waterlog_days,spatial_equity_cv
A,0.3,moderate,70,2,3639.1740286311415,100.75961746045523,0.8305237778909234,338.7999999999999,44.23076923076923,1.7307692307692308,0.008942140249296269
A,0.3,moderate,85,0,3683.5628732299624,98.88560389308583,0.7304269994945461,383.83673058281664,34.738461538461536,2.5538461538461537,0.02130482738918188
A,0.3,moderate,85,1,3785.757702195092,101.62903402438864,0.67852118907827,411.3999999999999,26.1,7.046153846153846,0.007800729052496187
A,0.3,moderate,85,2,3790.0736859310045,101.74489702790085,0.8760872391386324,411.4,13.776923076923078,9.607692307692307,0.009122526962079543
A,0.3,moderate,100,0,3804.4756359750227,102.3139305065712,0.6523117722336654,404.37105275362904,17.276923076923076,3.9461538461538463,0.0150404028985035
A,0.3,moderate,100,1,3823.5514689173187,102.82693772037949,0.6375809117581308,409.8445391921887,23.346153846153847,7.276923076923077,0.005433284832726453
A,0.3,moderate,100,2,3818.7108897849866,102.69675981300276,0.8554899609501053,414.82115855408983,13.684615384615384,7.546153846153846,0.009198665101083825
A,0.3,wet,70,0,3697.5845531673112,98.50397861872598,0.5816932491598672,280.39129379342205,37.253846153846155,11.423076923076923,0.007002323748910481
A,0.3,wet,70,1,3716.210413911756,99.00017319173568,0.6610166258685212,291.3724211349666,26.515384615384615,9.715384615384615,0.0024972691803321566
A,0.3,wet,70,2,3724.9335564849703,99.23255847925641,0.7464949435044954,303.3358916452475,36.97692307692308,13.146153846153846,0.006376776685578938
A,0.3,wet,85,0,3743.6178644960614,100.02209528180342,0.5637029592219407,300.73131048655745,23.630769230769232,13.646153846153846,0.006813086069115059
A,0.3,wet,85,1,3741.7356959468916,99.97180744560441,0.6480118701889379,294.98024131666295,31.3,10.346153846153847,0.003265659992893759
A,0.3,wet,85,2,3721.3417173987386,99.42692051019787,0.6984703193846138,293.59301519259003,27.43846153846154,15.73076923076923,0.0075341325095217085
A,0.3,wet,100,0,3756.5128613354336,99.94156732894814,0.5621221919855399,315.8916077884157,14.253846153846155,16.53846153846154,0.007628346452693664
A,0.3,wet,100,1,3752.848616092961,99.84408053038567,0.647420788887296,296.4465708697917,31.307692307692307,13.861538461538462,0.003931533979324097
A,0.3,wet,100,2,3715.466408236091,98.84953144155226,0.6994898439038097,290.907321309996,23.1,18.076923076923077,0.006967393298626572
A,0.5,dry,70,0,3717.6054861985085,98.70771898424316,1.117833539314236,338.8,60.723076923076924,4.630769230769231,0.0204615104288958
A,0.5,dry,70,1,3702.4046329557227,98.30411468685874,1.0778647132205754,338.79999999999995,65.56153846153846,0.6923076923076923,0.035908028347465495
A,0.5,dry,70,2,3768.5890891826098,100.06140623665384,1.4092715398737077,338.79999999999995,47.723076923076924,3.769230769230769,0.009378439036347696
A,0.5,dry,85,0,4037.571085536472,99.22481277402468,1.1583751350750946,411.4000000000001,42.238461538461536,3.292307692307692,0.018899375255521173
A,0.5,dry,85,1,4041.971392705508,99.33295196111166,1.1122754961078938,411.39999999999986,44.53846153846154,1.2923076923076924,0.009512716776148003
A,0.5,dry,85,2,4092.864673338895,100.58367328225287,1.5598845828777856,411.39999999999986,26.423076923076923,4.130769230769231,0.004585926411730974
A,0.5,dry,100,0,4194.6166590984385,101.19403140550548,0.9973211399972062,482.4180369493234,19.392307692307693,4.1461538461538465,0.007728570472599998
A,0.5,dry,100,1,4149.880471992257,100.11478257518245,1.0251002667347577,458.91816723162907,31.26923076923077,1.7923076923076924,0.007412368148992224
A,0.5,dry,100,2,4157.161010520951,100.29042366575113,1.5531868019879824,484.0000000000001,21.50769230769231,5.384615384615385,0.008203996390512298
A,0.5,moderate,70,0,3517.227661116006,97.38322786082432,1.2036137574431498,338.7999999999998,55.06153846153846,1.523076923076923,0.02729365275127179
